,title,artist,key,chords,capo
775,Allentown,Billy Joel,,"[['C', 'D', 'G', 'A', 'Em', 'A', 'D'], ['Am', 'D', 'G'], ['Em', 'A', 'Bm'], ['A', 'Em'], ['D', 'A'], ['Em', 'A', 'D'], ['Am', 'D', 'G'], ['Em', 'A', 'Bm', 'A'], ['A', 'Em'], ['D', 'A', 'A7'], ['Em', 'A', 'D'], ['F', 'G', 'C'], ['Am', 'D', 'Em', 'Bm', 'C', 'D', 'G'], ['C', 'D', 'G', 'A', 'Em', 'A', 'D'], ['Am', 'D', 'G'], ['Em', 'A', 'Bm'], ['A', 'Em'], ['D', 'A', 'A7'], ['Em', 'A', 'D'], ['Am', 'D', 'G'], ['Em', 'A', 'Bm'], ['A', 'Em'], ['D', 'A', 'A7'], ['Em', 'A', 'D'], ['F', 'G', 'C'], ['Am', 'D', 'Em', 'Bm', 'C', 'D', 'G'], ['C', 'D', 'G', 'F', 'G', 'F'], ['G', 'F', 'Bb'], ['F', 'G', 'F'], ['G', 'F', 'G'], ['C', 'D', 'G', 'A', 'Em', 'A', 'D'], ['Am', 'D', 'G'], ['Am', 'D', 'Em', 'Bm', 'C', 'D', 'G'], ['C', 'D', 'G', 'C', 'D', 'G', 'Am', 'D', 'Em', 'Bm', 'C', 'D', 'G'], ['Am', 'D', 'G', 'C', 'G']]",
776,The Longest Time,Billy Joel,,"[['C', 'G', 'C', 'F', 'G7', 'C', 'G', 'C', 'F', 'G7'], ['C', 'F', 'C', 'D7', 'G'], ['E7', 'Am', 'G7', 'C', 'C7'], ['F', 'Dm', 'G', 'C'], ['C', 'F', 'C', 'D7', 'G'], ['E7', 'Am', 'G7', 'C', 'C7'], ['F', 'Dm', 'G', 'C'], ['C', 'G', 'C', 'F', 'G7', 'C', 'G', 'C', 'F', 'G7'], ['C', 'F', 'C', 'D7', 'G'], ['E7', 'Am', 'G7', 'C', 'C7'], ['F', 'Dm', 'G', 'C'], ['G', 'Am', 'B7', 'C'], ['Em', 'Am'], ['D', 'D7', 'G', 'G7'], ['C', 'F', 'C', 'D7', 'G'], ['E7', 'Am', 'G7', 'C', 'C7'], ['F', 'Dm', 'G', 'C'], ['G', 'Am', 'B7', 'C'], ['Em', 'Am'], ['D', 'D7', 'G', 'G7'], ['C', 'F', 'C', 'D7', 'G'], ['E7', 'Am', 'G7', 'C', 'C7'], ['F', 'Dm', 'G', 'C'], ['C', 'G', 'C', 'F', 'G7', 'C', 'G', 'C', 'F', 'G7', 'C']]",3
777,No One Like You,Scorpions,,"[['Am', 'F', 'G', 'Am', 'F', 'G', 'F', 'E', 'Am', 'F', 'G', 'Am', 'F', 'G', 'F', 'E', 'Am', 'F', 'Am'], ['Am', 'F', 'Am'], ['F', 'C', 'E'], ['Am', 'F', 'C', 'Am'], ['Am', 'F', 'C', 'Am'], ['F', 'C', 'E'], ['Am'], ['F', 'G', 'Am'], ['F', 'G', 'Am'], ['F', 'G', 'F', 'E'], ['Am'], ['F', 'G', 'Am'], ['F', 'G', 'Am'], ['F', 'G', 'F', 'E'], ['Am', 'F', 'Am'], ['F', 'Am'], ['F', 'C', 'E'], ['Am', 'F', 'C', 'Am'], ['F', 'C', 'Am'], ['F', 'C', 'E'], ['Am'], ['F', 'G', 'Am'], ['F', 'G', 'Am'], ['F', 'G', 'F', 'E'], ['Am'], ['F', 'G', 'Am'], ['F', 'G', 'Am'], ['F', 'G', 'F', 'E'], ['Am', 'F', 'G', 'Am', 'F', 'G', 'C', 'E', 'Am', 'F', 'G', 'Am', 'F', 'G', 'C', 'E', 'Am'], ['C', 'G', 'Am'], ['C', 'G', 'Am'], ['C', 'G', 'F', 'E'], ['Am'], ['C', 'G', 'Am'], ['C', 'G', 'Am'], ['C', 'G', 'F', 'E']]",
778,Lay All Your Love On Me,ABBA,Dm,"[['Am', 'E', 'Am', 'E', 'Am', 'F', 'E', 'Am', 'G/B', 'C', 'F', 'G', 'G7', 'C', 'Am', 'E', 'Am', 'E', 'Am', 'F', 'E', 'Am', 'G/B', 'C', 'F', 'G', 'G7', 'C', 'Am', 'Am'], ['G'], ['Am'], ['G'], ['Am'], ['E7'], ['Am', 'E7'], ['Am', 'D'], ['Am', 'E', 'Am', 'E', 'Am', 'F', 'E'], ['Am', 'G/B', 'C', 'F', 'G7', 'C'], ['Am', 'Am'], ['G'], ['Am'], ['G'], ['Am'], ['E7'], ['Am', 'E7'], ['Am', 'D'], ['Am', 'E', 'Am', 'E', 'Am', 'F', 'E'], ['Am', 'G/B', 'C', 'F', 'G7', 'C'], ['Am', 'E', 'Am', 'E', 'Am', 'F', 'E'], ['Am', 'G/B', 'C', 'F', 'G7', 'C'], ['Am', 'Am'], ['G'], ['Am'], ['G'], ['Am'], ['E7'], ['Am', 'E7'], ['Am', 'D'], ['Am', 'E', 'Am', 'E', 'Am', 'F', 'E'], ['Am', 'G/B', 'C', 'F', 'G7', 'C'], ['Am', 'E', 'Am', 'E', 'Am', 'F', 'E'], ['Am', 'G/B', 'C', 'F', 'G7', 'C'], ['Am', 'E', 'Am', 'E', 'Am', 'F', 'E'], ['Am', 'G/B', 'C', 'F', 'G7', 'C'], ['Am', 'E', 'Am', 'E', 'Am', 'F', 'E'], ['Am', 'G/B', 'C', 'F', 'G7', 'C']]",5
779,Take My Breath Away,Berlin,,"[['D', 'G', 'Bm', 'Em', 'D', 'G', 'Bm', 'Em', 'D'], ['G', 'Bm', 'Em', 'D'], ['Am', 'C', 'D'], ['G', 'Bm', 'C', 'D'], ['G', 'Bm', 'Em', 'D'], ['G', 'Bm', 'Em', 'D'], ['G', 'Bm', 'Em', 'D'], ['G', 'Bm', 'Em', 'D'], ['Am', 'C', 'D'], ['G', 'Bm', 'C', 'D'], ['G', 'Bm', 'Em', 'D'], ['G', 'Bm', 'Em', 'D'], ['Am', 'D', 'C', 'G'], ['Am', 'D', 'C', 'G'], ['A', 'D'], ['G', 'Bm', 'Em', 'D'], ['G', 'Bm', 'Em', 'Eb'], ['Bb', 'Dm', 'Gm', 'F'], ['Bb', 'Dm', 'Gm', 'F'], ['Cm', 'Eb', 'F'], ['Bb', 'Dm', 'Cm', 'F'], ['Bb', 'Dm', 'Cm', 'F'], ['Bb', 'Dm', 'Cm', 'F']]",1
780,Westerland,Die Ärzte,,"[['G', 'D', 'Em', 'D', 'C', 'G', 'D', 'C', 'B', 'A'], ['G', 'D'], ['C', 'Em', 'C', 'D'], ['G', 'D', 'C', 'B', 'A'], ['G', 'D'], ['C', 'Em', 'C', 'D'], ['G', 'D', 'Em', 'D', 'C', 'G', 'D', 'Em', 'D', 'C'], ['G', 'D', 'Em', 'D', 'C', 'Am', 'C', 'D', 'G'], ['G', 'D', 'C', 'B', 'A'], ['G', 'D'], ['C', 'Em', 'C', 'D'], ['G', 'D', 'Em', 'D', 'C', 'G', 'D', 'Em', 'D', 'C'], ['G', 'D', 'Em', 'D', 'C', 'Am', 'C', 'D', 'G'], ['F', 'G'], ['F', 'Em', 'G', 'D', 'C'], ['G', 'D', 'Em', 'D', 'C', 'G', 'D', 'Em', 'D', 'C'], ['G', 'D', 'Em', 'D', 'C', 'Am', 'C', 'D', 'G'], ['G', 'D', 'Em', 'D', 'C', 'G', 'D', 'Em', 'D', 'C'], ['G', 'D', 'Em', 'D', 'C'], ['Am', 'Bm', 'C', 'D', 'Am', 'Bm'], ['C', 'D', 'G']]",
781,Last Night I Dreamt That Somebody Loved Me,The Smiths,,"[['Em', 'Em/F#', 'C', 'Cm', 'Bm7', 'B7', 'Em', 'Em/F#', 'C'], ['Cm', 'Bm7', 'B7'], ['Em', 'Em/F#', 'C'], ['Cm', 'Bm7', 'B7'], ['Em', 'Em/F#', 'C'], ['Cm', 'Bm7', 'B7'], ['Em', 'Em/F#', 'C'], ['Cm', 'Bm7'], ['B7', 'Em', 'Em/F#'], ['C', 'Cm', 'Bm7'], ['B7', 'Em', 'Em/F#'], ['C', 'Cm', 'Bm7'], ['B7', 'Em', 'Em/F#'], ['C', 'Cm', 'Bm7'], ['B7', 'Em', 'Em/F#'], ['C', 'Cm', 'Bm7', 'B7']]",
782,What Difference Does It Make,The Smiths,,"[['A5', 'C6', 'D5', 'A5', 'C', 'D5', 'C', 'A5', 'C', 'D5', 'C', 'A5'], ['C', 'D5', 'C', 'A5'], ['C', 'D5', 'C', 'A5'], ['C', 'D5', 'C'], ['A5', 'D5', 'E', 'G'], ['A5', 'D5', 'E', 'G'], ['F#m', 'D5', 'E', 'F#m', 'D5'], ['E', 'F#m', 'D5', 'E', 'A5'], ['C', 'D5', 'C', 'A5'], ['C', 'D5', 'C', 'A5'], ['C', 'D5', 'C', 'A5'], ['C', 'D5', 'C'], ['A5', 'D5', 'E', 'G'], ['A5', 'D5', 'E', 'G'], ['F#m', 'D5', 'E', 'F#m', 'D5'], ['E', 'F#m', 'D5', 'E', 'A5'], ['C', 'D5', 'C', 'A5'], ['C', 'D5', 'C', 'A5'], ['C', 'D5', 'C', 'A5'], ['C', 'D5', 'C'], ['A5', 'D5', 'E', 'G', 'A5', 'D5', 'E', 'G'], ['F#m', 'D5', 'E', 'F#m', 'D5'], ['E', 'F#m', 'D5', 'E', 'A5'], ['C', 'D5', 'C'], ['A5', 'C', 'D5', 'C', 'A5', 'C', 'D5', 'C']]",2
783,Panic,The Smiths,,"[['C', 'D', 'Bb', 'F', 'G', 'Em'], ['G', 'Em'], ['C', 'D', 'Bb', 'F'], ['G', 'Em'], ['G', 'Em'], ['C', 'D', 'Bb', 'F'], ['G', 'Em'], ['G', 'Em'], ['C'], ['D', 'Bb', 'F'], ['G', 'Em'], ['G', 'Em'], ['C', 'D'], ['Bb', 'F', 'Em', 'Bb5', 'B5', 'C#5', 'D5', 'Em', 'Bb5', 'B5', 'C#5', 'D5', 'G', 'Em'], ['G', 'Em'], ['C', 'D'], ['G', 'Em'], ['G', 'Em'], ['C', 'D', 'Bb', 'F'], ['G', 'Em'], ['G', 'Em'], ['C', 'D'], ['C', 'D'], ['C', 'D'], ['Bb', 'F', 'G', 'Em'], ['G', 'Em'], ['C', 'D'], ['Bb', 'F', 'G', 'Em']]",
784,About A Girl,Nirvana,,"[['E', 'G', 'E', 'G', 'E', 'G', 'E', 'G', 'E', 'G'], ['E', 'G', 'E', 'G', 'E', 'G', 'E', 'G'], ['C#', 'G#', 'F#', 'C#', 'G#', 'F#'], ['E', 'A', 'C', 'E'], ['E', 'G'], ['E', 'G', 'E', 'G', 'E', 'G', 'E', 'G'], ['E', 'G', 'E', 'G', 'E', 'G', 'E', 'G'], ['C#', 'G#', 'F#', 'C#', 'G#', 'F#'], ['E', 'A', 'C', 'E'], ['E', 'G'], ['E', 'G', 'C#', 'G#', 'F#', 'E', 'A', 'C', 'E', 'G', 'E', 'G', 'E', 'G', 'E', 'G', 'E', 'G'], ['E', 'G', 'E', 'G', 'E', 'G', 'E', 'G'], ['C#', 'G#', 'F#', 'C#', 'G#', 'F#'], ['E', 'A', 'C', 'E', 'A', 'C'], ['E', 'G', 'E', 'G', 'E', 'G', 'E', 'G', 'E', 'G', 'E', 'G', 'E', 'G', 'E', 'G', 'E']]",
785,Here In The Real World,Alan Jackson,,"[['G', 'A', 'D', 'G', 'D', 'D', 'G'], ['A', 'D'], ['G'], ['A', 'D'], ['G', 'A'], ['D'], ['G'], ['A', 'D', 'G/D'], ['D', 'G'], ['D'], ['A', 'A7'], ['D'], ['G'], ['D'], ['Em', 'D/F#', 'G'], ['A', 'G'], ['D', 'G', 'A', 'D', 'G', 'D', 'D', 'G'], ['A', 'D'], ['G'], ['A', 'D'], ['G', 'A'], ['D'], ['G'], ['A', 'D', 'G/D'], ['D', 'G'], ['D'], ['A', 'A7'], ['D'], ['G'], ['D'], ['Em', 'D/F#', 'G'], ['A', 'G'], ['D', 'G', 'A', 'D', 'G', 'D', 'D', 'Em', 'D/F#', 'G'], ['A', 'G', 'D', 'A', 'D']]",1
786,Do I Ever Cross Your Mind,Dolly Parton,,"[['D'], ['D'], ['D'], ['D', 'D'], ['D'], ['G', 'D'], ['D'], ['D', 'A', 'D'], ['Bm', 'D', 'Bm'], ['D', 'G', 'D'], ['D'], ['D', 'A', 'D'], ['G'], ['D'], ['A', 'G', 'D'], ['G'], ['D'], ['D', 'A', 'D'], ['D', 'D', 'G', 'D', 'D', 'D', 'D', 'A', 'D', 'D'], ['G', 'D'], ['D'], ['D', 'A', 'D'], ['Bm', 'D', 'Bm'], ['D', 'G', 'D'], ['D'], ['D', 'A', 'D'], ['G'], ['D'], ['A', 'G', 'D'], ['G'], ['D'], ['D', 'A', 'Bm', 'G'], ['D', 'A', 'D'], ['D'], ['D'], ['D'], ['D'], ['D'], ['D'], ['D']]",
787,It Must Have Been Love,Roxette,,"[['F', 'C'], ['F', 'G'], ['C', 'F'], ['Dm', 'G'], ['Am', 'C', 'F'], ['G', 'C'], ['F', 'Dm', 'Am'], ['G', 'C'], ['F', 'Dm', 'Am'], ['G', 'C'], ['F', 'G'], ['C', 'F'], ['Dm', 'G'], ['Am', 'C', 'F'], ['G', 'C'], ['F', 'Dm', 'Am'], ['G', 'C'], ['Gm', 'C', 'Bb'], ['C', 'F'], ['Bb', 'Gm', 'Dm'], ['C', 'F', 'Bb'], ['Gm', 'Dm', 'C']]",
788,Abracadabra,Steve Miller Band,,"[['Am', 'Am', 'Am', 'Dm'], ['E7#9', 'Am'], ['Am', 'Dm'], ['E7#9', 'Am'], ['Am', 'Dm'], ['E7#9', 'Am'], ['Am', 'Dm'], ['E7#9', 'E7#9'], ['Am', 'Dm'], ['E7#9', 'Am'], ['Am', 'Dm'], ['E7#9', 'Am'], ['Am', 'Dm'], ['E7#9', 'Am'], ['Am', 'Dm'], ['E7#9', 'Am'], ['Am', 'Dm'], ['E7#9', 'Am'], ['Am', 'Dm'], ['E7#9', 'Am'], ['Am', 'Dm'], ['E7#9', 'Am'], ['Am', 'Dm'], ['E7#9', 'Am'], ['Am', 'Dm'], ['E7#9', 'Am'], ['Am', 'Dm'], ['E7#9', 'Am'], ['Am', 'Dm'], ['E7#9', 'Am'], ['Am', 'Dm'], ['E7#9', 'Am'], ['Am', 'Dm'], ['E7#9', 'Am'], ['Am', 'Dm'], ['E7#9', 'E7#9', 'E7#9', 'E7#9'], ['Am', 'Dm', 'E7#9', 'Am', 'Am', 'Dm', 'E7#9', 'Am', 'Am', 'Dm', 'E7#9', 'Am', 'Am', 'Dm', 'E7#9', 'Am', 'Am'], ['Am'], ['Am'], ['Am'], ['Am'], ['Am']]",
789,Angel Of The Morning,Juice Newton,,"[['G', 'C', 'D'], ['C', 'G', 'C', 'D', 'C'], ['G', 'C', 'D'], ['C', 'G', 'C', 'D', 'C', 'Bm', 'Am'], ['Am', 'C', 'D', 'D'], ['Am', 'C', 'D', 'D'], ['G', 'C', 'D', 'C'], ['G', 'C', 'D', 'C'], ['G', 'C', 'D', 'C'], ['C', 'C', 'G', 'C', 'D', 'C'], ['G', 'C', 'D'], ['C', 'G', 'C', 'D', 'C'], ['G', 'C', 'D'], ['C', 'G', 'C', 'D', 'C', 'Bm', 'Am'], ['Am', 'C', 'D', 'D'], ['Am', 'C', 'D', 'D'], ['G', 'C', 'D', 'C'], ['G', 'C', 'D', 'C'], ['G', 'C', 'D', 'C'], ['C', 'C'], ['C', 'C'], ['G'], ['C'], ['G'], ['C', 'D'], ['G', 'C', 'D', 'C'], ['G', 'C', 'D', 'C'], ['G', 'C', 'D', 'C'], ['G', 'C', 'D', 'C'], ['G', 'C', 'D', 'C'], ['G', 'C', 'D', 'C']]",1
790,Ace Of Spades,Motörhead,,"[['E', 'B', 'Bb', 'A', 'G', 'G'], ['G', 'G', 'G'], ['E', 'B', 'Bb', 'A', 'D', 'C'], ['D', 'C'], ['E', 'B', 'Bb', 'A'], ['G', 'G', 'G'], ['G', 'G', 'G'], ['D', 'C'], ['D', 'C'], ['E', 'B', 'Bb', 'A'], ['E', 'D', 'E'], ['D', 'E', 'D', 'C', 'G', 'G', 'G'], ['G', 'G', 'G', 'G', 'G'], ['E', 'B', 'Bb', 'A', 'D', 'C'], ['D', 'C'], ['E', 'B', 'Bb', 'A']]",
791,Never Let Me Down Again,Depeche Mode,,"[['C', 'G', 'Dm', 'C', 'F', 'Eb', 'Dm', 'C', 'F', 'Eb', 'Dm', 'C', 'G', 'G', 'Dm', 'C'], ['G'], ['Dm', 'C', 'G'], ['Dm', 'C'], ['G', 'Bb'], ['Dm', 'C'], ['G', 'Dm', 'C', 'G'], ['Cm', 'Bb'], ['Gm', 'F'], ['Cm', 'Bb'], ['Gm'], ['F'], ['Dm', 'C', 'F', 'Eb', 'Dm', 'C'], ['G'], ['Dm', 'C', 'G'], ['Dm', 'C'], ['G', 'Bb'], ['Dm', 'C', 'G'], ['Dm', 'C', 'G', 'Cm', 'Bb'], ['Gm', 'F'], ['Cm', 'Bb'], ['Gm'], ['F'], ['Cm', 'Bb'], ['Gm', 'F'], ['Cm', 'Bb'], ['Gm'], ['F'], ['Dm', 'C', 'Am', 'Gm', 'Dm', 'C', 'Am', 'Gm', 'Dm', 'C', 'Am', 'Gm'], ['Dm', 'C', 'Am', 'Gm'], ['Dm', 'C', 'Am', 'Gm'], ['Dm', 'C', 'Am', 'Gm'], ['Dm', 'C', 'Am', 'Gm']]",
792,Karma Chameleon,Culture Club,,"[['A', 'E', 'A', 'A'], ['A', 'E', 'A', 'A'], ['D', 'E'], ['D', 'E'], ['D', 'E'], ['Bm7'], ['F#m', 'E'], ['A', 'E/G#', 'F#m'], ['Bm7'], ['A/E', 'E'], ['A', 'C#m7', 'F#m'], ['Bm7'], ['A/E', 'E'], ['A', 'E', 'A', 'A'], ['A', 'E', 'A', 'A'], ['D', 'E'], ['D', 'E'], ['D', 'E'], ['Bm7'], ['F#m', 'E'], ['A', 'E/G#', 'F#m'], ['Bm7'], ['A/E', 'E'], ['A', 'C#m7', 'F#m'], ['Bm7'], ['A/E', 'E'], ['D', 'C#m7'], ['Bm7', 'F#m7'], ['D', 'C#m7'], ['Bm7', 'F#m', 'E'], ['A', 'E', 'A', 'A'], ['D', 'E'], ['D', 'E'], ['D', 'E'], ['Bm7'], ['F#m', 'E'], ['A', 'E/G#', 'F#m'], ['Bm7'], ['A/E', 'E'], ['A', 'C#m7', 'F#m'], ['Bm7'], ['A/E', 'E'], ['A', 'E/G#', 'F#m'], ['Bm7'], ['A/E', 'E'], ['A', 'C#m7', 'F#m'], ['Bm7'], ['A/E', 'E'], ['A', 'E/G#', 'F#m'], ['Bm7'], ['A/E', 'E'], ['A', 'C#m7', 'F#m'], ['Bm7'], ['A/E', 'E']]",1
793,Sexual Healing,Marvin Gaye,,"[['D', 'Bm', 'G', 'D', 'A', 'Bm', 'G', 'D', 'D', 'Bm', 'G', 'D', 'A', 'Bm'], ['G', 'D'], ['D', 'Bm', 'G', 'D', 'A'], ['Bm', 'G', 'D'], ['A', 'Bm'], ['G', 'D'], ['A', 'Bm', 'G', 'D'], ['A', 'Bm', 'G', 'D'], ['A', 'Bm', 'G', 'D'], ['A', 'Bm', 'G', 'D'], ['A', 'Bm', 'G', 'A', 'Bm', 'C#', 'D'], ['F#'], ['Bm', 'G', 'A', 'Bm', 'C#'], ['D', 'F#', 'Bm', 'G', 'A', 'Bm', 'C#'], ['D', 'F#'], ['Bm', 'G', 'A', 'Bm', 'C#'], ['D', 'F#'], ['Bm', 'G', 'A', 'Bm', 'C#']]",
794,Land Of Confusion,Genesis,,"[['A', 'Am', 'D', 'Em', 'G'], ['A', 'A'], ['C', 'D'], ['Em', 'D'], ['Em', 'G'], ['A', 'A'], ['C', 'D'], ['Em'], ['D', 'Em'], ['G', 'A'], ['D', 'Em', 'G'], ['D', 'D', 'Em'], ['G', 'A'], ['D', 'Em', 'G', 'D', 'Em'], ['C', 'D', 'Bm', 'Em'], ['C', 'D', 'Bm', 'Em'], ['C', 'D', 'Bm', 'Em'], ['C', 'D', 'Bm', 'A', 'Am', 'D'], ['Em', 'G'], ['A', 'A'], ['C', 'D'], ['Em'], ['D', 'Em'], ['G', 'A'], ['D', 'Em', 'G'], ['D', 'D', 'Em'], ['G', 'A', 'D', 'Em', 'G', 'D', 'Em'], ['C', 'D', 'Bm', 'Em'], ['C', 'D', 'Bm', 'Em'], ['C', 'D', 'Bm', 'Em'], ['C', 'D', 'Bm', 'A', 'Am'], ['C#m', 'F#/C#', 'A/C#', 'A/C#', 'E', 'B/D#', 'C#m', 'F#', 'C#m'], ['F#/C#'], ['A/C#'], ['A/C#'], ['E', 'B/D#', 'C#m'], ['F#', 'A'], ['C', 'D', 'C', 'D', 'C', 'D', 'C', 'D', 'Em', 'D', 'Em', 'G'], ['A', 'A'], ['C', 'D'], ['Em'], ['D', 'Em'], ['G', 'A'], ['D', 'Em', 'G'], ['D', 'D', 'Em'], ['G', 'A'], ['D', 'Em', 'G', 'D', 'Em'], ['C', 'D', 'Bm', 'Em'], ['C', 'D', 'Bm', 'Em'], ['C', 'D', 'Bm', 'Em'], ['C', 'D', 'Bm', 'Em'], ['C', 'D', 'Bm', 'Em'], ['C', 'D', 'Bm', 'Em'], ['C', 'D', 'Bm', 'Em'], ['C', 'D', 'Bm', 'A', 'Am', 'D', 'Em']]",
795,I Want To Know What Love Is,Foreigner,Ebm,"[['Dm', 'C', 'F', 'Bb', 'Dm', 'C', 'F'], ['Bb', 'Dm'], ['C', 'F'], ['Bb', 'Dm', 'Dm', 'Dm', 'C', 'F', 'Bb', 'Dm'], ['C', 'F'], ['Bb', 'Dm', 'Dm', 'C', 'F', 'Bb', 'Dm'], ['C', 'F'], ['Bb', 'Dm'], ['Gm', 'C', 'Gm'], ['C', 'Gm'], ['C', 'Gm'], ['Bb', 'F', 'Gm', 'Bb', 'C'], ['F', 'Dm', 'C', 'Gm'], ['C', 'F'], ['Dm', 'C', 'Gm'], ['C'], ['Dm', 'Dm', 'C', 'F', 'Bb', 'Dm', 'C', 'F'], ['Bb', 'Dm', 'Dm', 'C', 'F', 'Bb', 'Dm'], ['C', 'F'], ['Bb', 'Dm'], ['Gm', 'C', 'Gm'], ['C', 'Gm'], ['C', 'Gm'], ['Bb', 'F', 'Gm', 'Bb', 'C'], ['F', 'Dm', 'C', 'Gm'], ['C', 'F'], ['Dm', 'C', 'Gm'], ['C', 'F'], ['Dm', 'C', 'Gm'], ['C', 'F'], ['Dm', 'C', 'Gm'], ['C', 'F'], ['Dm', 'C', 'Gm'], ['C', 'F'], ['Dm', 'C', 'Gm'], ['C']]",1
796,The Flame,Cheap Trick,,"[['Asus2', 'Bsus4', 'B', 'Bsus2', 'B', 'Asus2'], ['Bsus4', 'B', 'Bsus2', 'B'], ['Asus2'], ['Bsus4', 'B', 'Bsus2', 'B'], ['C#m', 'A'], ['C#m', 'A', 'E'], ['B', 'A(add2)'], ['B', 'A', 'B', 'A', 'B', 'A'], ['E', 'B', 'A(add2)'], ['E', 'B', 'A(add2)', 'A/B', 'A'], ['E', 'B', 'E'], ['A'], ['E/B'], ['A/C#', 'Dsus2', 'Asus2'], ['Asus2', 'Bsus4', 'B', 'Bsus2', 'B', 'Asus2'], ['Bsus4', 'B', 'Bsus2', 'B'], ['Asus2'], ['Bsus4', 'B', 'Bsus2', 'B'], ['C#m', 'A'], ['C#m', 'A', 'E'], ['B', 'A(add2)'], ['B', 'A', 'B', 'A', 'B', 'A'], ['E', 'B', 'A(add2)'], ['E', 'B', 'A(add2)', 'A/B', 'A'], ['E', 'B', 'E'], ['A'], ['E/B'], ['A/C#', 'Dsus2', 'Asus2'], ['Asus2', 'Bsus4', 'B', 'Bsus2', 'B', 'Asus2', 'Bsus4', 'B', 'Bsus2', 'B', 'C#m', 'A'], ['C#m', 'A', 'E'], ['B', 'A(add2)'], ['B', 'A', 'B', 'A', 'B', 'A'], ['E', 'B', 'A(add2)'], ['E', 'B', 'A(add2)', 'A/B', 'A'], ['E', 'B', 'A(add2)'], ['E', 'B', 'A(add2)', 'A/B', 'A']]",
797,500 Miles,The Hooters,,"[['G', 'Em'], ['Am', 'C'], ['Am', 'C'], ['D'], ['G', 'Em'], ['Am', 'C'], ['Am', 'C'], ['G'], ['G', 'Em'], ['Am', 'C'], ['Am', 'C'], ['D'], ['G', 'Em'], ['Am', 'C'], ['Am', 'C'], ['D'], ['G', 'Em'], ['Am', 'C'], ['Am', 'C'], ['D'], ['G', 'Em'], ['Am', 'C'], ['Am', 'C'], ['D'], ['G', 'Em'], ['Am', 'C'], ['Am', 'C'], ['D'], ['G', 'Em'], ['Am', 'C'], ['Am', 'C'], ['D']]",3
798,Punk Rock Girl,The Dead Milkmen,,"[['F', 'F', 'F', 'Dm', 'F', 'F', 'Dm', 'F', 'Bb', 'F', 'C', 'F', 'F', 'Bb', 'F'], ['F', 'Bb', 'C'], ['Dm', 'Bb'], ['Am', 'Bb'], ['F', 'C', 'Dm', 'Bb', 'C', 'F'], ['F', 'Bb', 'F'], ['F', 'Bb', 'C'], ['Dm', 'Bb'], ['Am', 'Bb'], ['F', 'C', 'Dm', 'Bb', 'C', 'F'], ['C', 'G', 'C', 'G', 'C'], ['G', 'C', 'G', 'C'], ['G', 'C', 'G', 'C'], ['G', 'C', 'G', 'C'], ['G', 'C', 'G', 'C'], ['G', 'C', 'C/E', 'C/G', 'Bb', 'Bb/A', 'Bb/G'], ['F', 'Bb', 'F'], ['F', 'Bb', 'C'], ['Dm', 'Bb'], ['Am', 'Bb'], ['F', 'C', 'Dm', 'Bb', 'C', 'F'], ['C', 'G', 'C', 'G', 'C'], ['G', 'C', 'G', 'C'], ['G', 'C', 'G', 'C'], ['G', 'C', 'G', 'C'], ['F', 'Bb', 'F'], ['F', 'Bb', 'C'], ['Dm', 'Bb'], ['Am', 'Bb'], ['F', 'C', 'Dm'], ['Bb', 'C', 'F', 'C', 'Dm'], ['Bb', 'C', 'F', 'C', 'Dm'], ['Bb', 'C', 'F']]",
799,Through The Barricades,Spandau Ballet,G,"[['G', 'Em', 'Bm', 'Bm7', 'C', 'Em', 'F', 'C', 'Cm', 'D', 'G', 'Em', 'Bm7'], ['C', 'Em', 'F', 'C'], ['G', 'Em', 'Bm7'], ['C', 'Em', 'F', 'D'], ['C', 'D', 'G', 'Em'], ['C', 'Am', 'C', 'D', 'G'], ['G', 'Em', 'Bm7'], ['C', 'Em', 'F', 'C'], ['G', 'Em', 'Bm7'], ['C', 'Em', 'F', 'D'], ['C', 'D', 'G', 'Em'], ['C', 'Am', 'C', 'D', 'F'], ['F', 'C', 'G', 'G', 'Em', 'Bm7'], ['C', 'Em', 'F', 'C'], ['G', 'Em', 'Bm7'], ['C', 'Em', 'F', 'D'], ['C', 'D', 'G', 'Em'], ['C', 'Am', 'C', 'D', 'G'], ['F', 'C', 'G'], ['F', 'C', 'G'], ['F', 'C'], ['G', 'Em'], ['C'], ['D'], ['G', 'D/F#', 'Em'], ['C', 'Em', 'C', 'D'], ['G', 'D/F#', 'Em'], ['C', 'Em', 'C', 'D'], ['C', 'D', 'G', 'Em'], ['C', 'Am', 'C', 'D', 'G'], ['C', 'D', 'Em', 'D', 'C'], ['C', 'Am', 'C', 'D', 'F'], ['F', 'C']]",
