,title,artist,key,chords,capo
293,My Girl,The Temptations,,"[['C', 'F', 'C', 'F'], ['C', 'F', 'C', 'F'], ['C', 'Dm', 'F', 'G'], ['C', 'Dm', 'F', 'G'], ['C'], ['F', 'G7'], ['C', 'F', 'C', 'F'], ['C', 'F', 'C', 'F'], ['C', 'Dm', 'F', 'G'], ['C', 'Dm', 'F', 'G'], ['C'], ['F', 'G7'], ['C', 'F', 'C'], ['C', 'F', 'Dm', 'G', 'Em', 'F#m7'], ['D', 'G', 'D', 'G'], ['D', 'G', 'D', 'G'], ['D', 'Em', 'G', 'A'], ['D', 'Em', 'G', 'A'], ['D'], ['G', 'A7'], ['D', 'G'], ['A', 'G', 'D', 'A', 'D'], ['G']]",
294,White Christmas,Bing Crosby,,"[['E', 'A', 'Bm', 'E', 'A', 'D', 'E', 'A', 'Bm', 'E'], ['Bm', 'D', 'E'], ['A', 'A7'], ['D', 'Bm'], ['A', 'D', 'Bm', 'E'], ['A', 'D', 'E'], ['D', 'Bm', 'A'], ['Bm', 'A', 'E', 'D'], ['Bm', 'A', 'Bm', 'E', 'A'], ['E', 'A', 'Bm', 'E'], ['Bm', 'D', 'E', 'A'], ['A', 'A7'], ['D', 'Bm'], ['A', 'D', 'Bm', 'E'], ['A', 'Bm', 'E'], ['Bm', 'E', 'A'], ['D', 'A', 'Em', 'D'], ['Bm', 'A', 'Bm', 'E', 'A']]",
295,Tom Dooley,The Kingston Trio,,"[['D'], ['A7'], ['D'], ['D'], ['A7'], ['D'], ['D'], ['A7'], ['D'], ['D'], ['A7'], ['D'], ['D'], ['A7'], ['D'], ['D'], ['A7'], ['D'], ['D'], ['A7'], ['D'], ['D'], ['A7'], ['D']]",2
296,God Bless The Child,Billie Holiday,,"[['Ebmaj7', 'Abmaj7', 'Bbmin7', 'Eb7', 'Abmin7', 'F7', 'Gmin7', 'C7', 'Fmin7', 'Bb7', 'Bbmaj7', 'Ab7', 'G7', 'Cmin7'], ['Cmin6', 'D7', 'Ebmaj7', 'Abmaj7'], ['Ebmaj7', 'Abmaj7'], ['Bbmin7', 'Eb7'], ['Bbmin7', 'Eb7'], ['Abmaj7', 'Ebmaj7'], ['Abmin7', 'F7'], ['Gmin7', 'C7'], ['Fmin7', 'Bb7'], ['Ebmaj7', 'Abmaj7'], ['Ebmaj7', 'Abmaj7'], ['Ebmaj7', 'Abmaj7'], ['Bbmin7', 'Eb7'], ['Bbmin7', 'Eb7'], ['Abmaj7', 'Ebmaj7'], ['Abmin7', 'F7'], ['Gmin7', 'C7'], ['Fmin7', 'Bb7'], ['Ebmaj7', 'Abmaj7'], ['Ebmaj7', 'Ab7', 'G7'], ['Cmin7'], ['Cmin7', 'Cmin6'], ['Gmin7', 'D7', 'G7'], ['Cmin7'], ['Cmin7', 'Cmin6'], ['Gmin7', 'C7'], ['Fmin7', 'Bb7'], ['Ebmaj7', 'Abmaj7'], ['Ebmaj7', 'Abmaj7'], ['Bbmin7', 'Eb7'], ['Bbmin7', 'Eb7'], ['Abmaj7', 'Ebmaj7']]",
297,Its Only Make Believe,Conway Twitty,,"[['A'], ['F#m'], ['D'], ['E', 'E7', 'A', 'A', 'D', 'E', 'E7'], ['A', 'F#m'], ['D', 'E'], ['D', 'E'], ['A', 'D'], ['E', 'E7', 'D', 'A', 'E'], ['A', 'F#m'], ['D', 'E'], ['D', 'E'], ['A', 'D'], ['E', 'E7', 'D', 'A', 'E'], ['A', 'F#m'], ['D', 'E'], ['D', 'E'], ['A', 'D'], ['E', 'E7', 'D', 'A', 'D', 'A']]",2
298,Keep On The Sunny Side,The Carter Family,,"[['E', 'A', 'E'], ['E', 'B', 'B7'], ['B', 'E'], ['B7', 'E'], ['E', 'A', 'E'], ['E', 'B', 'B7'], ['E', 'E7', 'A', 'E'], ['E', 'A', 'E', 'B7', 'E'], ['E', 'A', 'E'], ['E', 'B', 'B7'], ['B', 'E'], ['B7', 'E'], ['E', 'A', 'E'], ['E', 'B', 'B7'], ['E', 'E7', 'A', 'E'], ['E', 'A', 'E', 'B7', 'E'], ['E', 'A', 'E'], ['E', 'B', 'B7'], ['B', 'E'], ['B7', 'E'], ['E', 'A', 'E'], ['E', 'B', 'B7'], ['E', 'E7', 'A', 'E'], ['E', 'A', 'E', 'B7', 'E']]",7
299,Chanson Pour Lauvergnat,Georges Brassens,,"[['Bm', 'Bm/F#', 'Bm', 'Bm/F#', 'Bm', 'F#7', 'Bm'], ['F#7', 'G', 'A7', 'D', 'F#7'], ['Bm', 'F#7', 'Bm'], ['F#7', 'G', 'A7', 'D', 'D7'], ['D7', 'G', 'A7', 'D', 'Bm', 'Em', 'F#7', 'Bm'], ['F#7', 'Bm', 'G', 'C#7', 'F#7'], ['Bm', 'F#7', 'Bm'], ['E', 'A', 'G', 'F#7', 'Bm'], ['Bm', 'F#7', 'Bm'], ['F#7', 'G', 'A7', 'D', 'F#7'], ['Bm', 'F#7', 'Bm'], ['F#7', 'G', 'A7', 'D', 'D7'], ['D7', 'G', 'A7', 'D', 'Bm', 'Em', 'F#7', 'Bm'], ['F#7', 'Bm', 'G', 'C#7', 'F#7'], ['Bm', 'F#7', 'Bm'], ['E', 'A', 'G', 'F#7', 'Bm'], ['Bm', 'F#7', 'Bm'], ['F#7', 'G', 'A7', 'D', 'F#7'], ['Bm', 'F#7', 'Bm'], ['F#7', 'G', 'A7', 'D', 'D7'], ['D7', 'G', 'A7', 'D', 'Bm', 'Em', 'F#7', 'Bm'], ['F#7', 'Bm', 'G', 'C#7', 'F#7'], ['Bm', 'F#7', 'Bm'], ['E', 'A', 'G', 'F#7', 'Bm']]",
300,Hell Have To Go,Jim Reeves,G,"[['C', 'G', 'C', 'G', 'C', 'F', 'C'], ['C', 'Am7', 'G'], ['C', 'C7', 'F'], ['C', 'G', 'C', 'G'], ['C', 'F', 'C'], ['C', 'Am7', 'G'], ['C', 'C7', 'F'], ['C', 'G', 'C'], ['F'], ['C'], ['F'], ['C', 'G'], ['C', 'F', 'C'], ['C', 'Am7', 'G'], ['C', 'C7', 'F'], ['C', 'G', 'C']]",
301,Cien Años,Pedro Infante,,"[['G', 'Eb', 'G'], ['G', 'Am'], ['D', 'G'], ['Am'], ['D', 'G'], ['Am'], ['D', 'G'], ['Am'], ['D', 'G'], ['G7', 'C'], ['G7', 'C'], ['A7', 'D7'], ['A7', 'D7'], ['Am'], ['D', 'G'], ['Am'], ['D', 'G'], ['G', 'Eb', 'G'], ['G', 'Am'], ['D', 'G'], ['Am'], ['G'], ['Am'], ['D', 'G'], ['Am'], ['D', 'G'], ['G7', 'C'], ['G7', 'C'], ['A7', 'D7'], ['A7', 'D7'], ['Am'], ['D', 'G'], ['Am'], ['D', 'G'], ['G', 'Eb', 'G']]",
302,Love In Portofino,Dalida,,"[['Am', 'Dm', 'Am', 'E'], ['Am', 'Dm'], ['Dm', 'Am'], ['Am', 'E'], ['E', 'Am'], ['Am', 'Dm'], ['Dm', 'Am'], ['Am', 'E'], ['E', 'Am'], ['Dm'], ['Dm', 'Am'], ['Am', 'E'], ['E', 'Am'], ['Dm'], ['Dm', 'Am'], ['Am', 'E'], ['E', 'Am']]",
303,Dont Fence Me In,Roy Rogers,,"[['D', 'G', 'A7', 'A', 'D7', 'B7', 'Gm', 'D', 'G', 'D'], ['A7'], ['D', 'G', 'D'], ['A', 'D'], ['D'], ['A7'], ['D'], ['D7'], ['G'], ['D', 'B7', 'Gm'], ['D', 'A7', 'D'], ['G'], ['D'], ['G'], ['D'], ['D7'], ['G'], ['D', 'B7', 'Gm'], ['D', 'A7', 'D'], ['G', 'D', 'G', 'D', 'D', 'D7', 'G', 'D', 'B7', 'Gm', 'D', 'A7', 'D', 'G'], ['D'], ['G'], ['D'], ['D7'], ['G'], ['D', 'B7', 'Gm'], ['D', 'A7', 'D'], ['G'], ['D'], ['G'], ['D', 'A7', 'D']]",1
304,Send Me The Pillow That You Dream On,Johnny Tillotson,,"[['D', 'G', 'D'], ['A', 'D'], ['D', 'G', 'D'], ['A', 'D'], ['G', 'D'], ['A', 'D'], ['D', 'G', 'D'], ['A', 'D'], ['D', 'G', 'D'], ['A', 'D'], ['D', 'G', 'D'], ['A', 'D'], ['G', 'D'], ['A', 'D'], ['D', 'G', 'D'], ['A', 'D']]",
305,Drivin Nails In My Coffin,Ernest Tubb,,"[['C'], ['G7'], ['C'], ['G7', 'C'], ['C'], ['G7'], ['C'], ['G7', 'C'], ['C'], ['G7'], ['C'], ['G7', 'C'], ['C'], ['G7'], ['C'], ['G7', 'C'], ['C'], ['G7'], ['C'], ['G7', 'C'], ['C'], ['G7'], ['C'], ['G7', 'C']]",
306,Whos Sorry Now,Connie Francis,,"[['Bb', 'D#', 'G'], ['C7', 'F7', 'F'], ['A#', 'A#7', 'D#', 'C7'], ['F', 'A#', 'A#7'], ['D#', 'G7'], ['C', 'C7', 'F'], ['G#m', 'D#', 'C7'], ['F', 'A#', 'D#'], ['E', 'G#7'], ['C#', 'C#7', 'F#'], ['Am', 'E', 'C#7'], ['F#', 'B', 'E', 'A', 'E']]",
307,My Rifle My Pony And Me,Dean Martin,Db,"[['C', 'F', 'G', 'Am', 'C/G', 'F', 'C/E', 'C7/E', 'F', 'G', 'C', 'C6', 'C', 'C', 'Em'], ['F', 'Em', 'Am', 'F/G'], ['C', 'Em'], ['F/G', 'C', 'C6', 'C', 'C6', 'C', 'C', 'C6', 'C', 'C6', 'C'], ['C', 'F', 'G'], ['G', 'C', 'F', 'G'], ['G', 'C', 'F'], ['C/E', 'Em', 'Am', 'Em', 'Am'], ['G', 'C', 'F', 'G'], ['G', 'C', 'F'], ['Em', 'C6', 'F'], ['Em', 'C7', 'F', 'G', 'C6', 'C7'], ['F/G', 'Em', 'Am', 'F', 'G', 'C6'], ['C', 'F'], ['G', 'C', 'F'], ['G', 'C', 'F'], ['C/E', 'Em', 'Am', 'Em', 'Am'], ['G', 'C', 'F', 'G'], ['G', 'C', 'F'], ['Em', 'C6', 'F'], ['Em', 'C7', 'F', 'G', 'C6', 'C7'], ['F/G', 'Em', 'Am', 'F', 'G', 'C']]",1
308,Jingle Bell Rock,Bobby Helms,D,"[['D', 'Dmaj7', 'D6', 'D', 'D', 'D', 'F#m7', 'D6'], ['D#o', 'Em7', 'A7'], ['Em7', 'A7', 'Em7', 'A7'], ['Em', 'A7'], ['D', 'F#m7', 'D6'], ['D#o', 'Em7', 'A7'], ['Em7', 'A7', 'Em7', 'A7'], ['Em', 'A7', 'D', 'D7'], ['G', 'G#o'], ['D'], ['E7'], ['A7'], ['D', 'F#m7', 'D6'], ['Co', 'B7'], ['G6', 'Gm6'], ['E7', 'A7', 'D'], ['D', 'F#m7', 'D6'], ['D#o', 'Em7', 'A7'], ['Em7', 'A7', 'Em7', 'A7'], ['Em', 'A7', 'D', 'D7'], ['G', 'G#o'], ['D'], ['E7'], ['A7'], ['D', 'F#m7', 'D6'], ['Co', 'B7'], ['G6', 'Gm6'], ['E7', 'A7'], ['E7', 'A7'], ['E7', 'A7', 'D']]",
309,Buona Sera,Louis Prima,,"[['C', 'G', 'G', 'C', 'C'], ['G'], ['G7', 'C'], ['C7', 'F'], ['Fm', 'C'], ['G', 'G7', 'C'], ['C', 'C7', 'F', 'Fm'], ['C', 'G', 'C'], ['G', 'C'], ['C'], ['G'], ['C'], ['C7', 'F'], ['Fm', 'C'], ['G', 'G7', 'C'], ['C', 'C7', 'F', 'Fm'], ['C', 'G', 'C'], ['C', 'G', 'C', 'F', 'Fm', 'C'], ['G', 'C'], ['C', 'C7', 'F', 'Fm'], ['C', 'G', 'C'], ['G', 'G7', 'C'], ['F', 'G', 'C']]",2
310,The Girl From Ipanema,Stan Getz,,"[['FM7'], ['G7'], ['Gm7', 'Eaug', 'FM7', 'F#7'], ['FM7'], ['G7'], ['Gm7', 'F#7', 'FM7'], ['F#maj7', 'B9'], ['F#m7', 'D9'], ['Gm', 'Eb9'], ['Am7', 'Dm7b5'], ['Gm7', 'F#'], ['FM7'], ['G7'], ['Gm7', 'F#7', 'FM7'], ['F#7', 'FM7', 'F#7'], ['FM7']]",
311,Cool Water,Marty Robbins,E,"[['B7', 'E', 'E', 'B7'], ['E', 'B7', 'E'], ['A', 'B7'], ['E', 'A', 'E'], ['B7', 'E'], ['E', 'B7'], ['E', 'B7'], ['B7', 'E'], ['A', 'B7'], ['E', 'A', 'E'], ['B7', 'E'], ['E', 'B7'], ['E'], ['B7', 'E'], ['A', 'E'], ['A'], ['B7', 'E', 'A'], ['E'], ['B7', 'E'], ['E', 'B7'], ['E', 'B7'], ['B7', 'E'], ['A', 'B7'], ['E', 'A', 'E'], ['B7', 'E'], ['E', 'B7'], ['E'], ['B7', 'E'], ['A', 'E'], ['A'], ['B7', 'E', 'A'], ['E'], ['B7', 'E'], ['Am', 'C', 'E']]",
312,Cheek To Cheek,Irving Berlin,,"[['C6', 'F#dim7', 'F#m7-5', 'Ab7', 'C6', 'Am7', 'Dm7', 'G7', 'C6', 'Am7', 'Dm7', 'G7', 'C6'], ['Dm7', 'F#dim7', 'Em7', 'F#m7-5', 'A7'], ['D7', 'G7', 'Dm7', 'G7', 'Dm7', 'E7', 'A7'], ['Dm7', 'G7', 'C'], ['C6', 'Am7', 'Dm7', 'G7', 'C6', 'Am7', 'Dm7', 'G7', 'C6'], ['Dm7', 'F#dim7', 'Em7', 'F#m7-5', 'A7'], ['D7', 'G7', 'Dm7', 'G7', 'Dm7', 'E7', 'A7'], ['Dm7', 'G7', 'C'], ['Dm7', 'G', 'C', 'G'], ['C'], ['G', 'C', 'Em7', 'F'], ['G', 'C'], ['Dm7', 'G', 'C', 'G', 'C'], ['G', 'C', 'Em7', 'F', 'G'], ['C'], ['Cm', 'Cm7', 'Ab7', 'G7'], ['Am7', 'G7', 'G'], ['C6', 'Am7', 'Dm7', 'G7', 'C6', 'Am7', 'Dm7', 'G7', 'C6'], ['Dm7', 'F#dim7', 'Em7', 'F#m7-5', 'A7'], ['D7', 'G7', 'Dm7', 'G7', 'Dm7', 'E7', 'A7'], ['Dm7', 'G7', 'C']]",
313,Loving You,Elvis Presley,,"[['F'], ['C7'], ['C7'], ['F', 'F7'], ['Bb', 'F', 'Cm6', 'D7'], ['G7', 'C7', 'G7', 'C7'], ['F'], ['C7'], ['C7'], ['F', 'F7'], ['Bb', 'F', 'Cm6', 'D7'], ['G7', 'C7', 'F', 'Bdim', 'C7'], ['F'], ['C7'], ['C7'], ['F', 'F7'], ['Bb', 'F', 'Cm6', 'D7'], ['G7', 'C7', 'G7', 'C7'], ['F'], ['C7'], ['C7'], ['F', 'F7'], ['Bb', 'F', 'Cm6', 'D7'], ['G7', 'C7', 'F']]",
314,Blue Christmas,Elvis Presley,,"[['E', 'B7', 'B7'], ['E', 'E'], ['E7', 'E', 'A'], ['F#', 'B7', 'B'], ['E', 'B7', 'B7'], ['E', 'E'], ['E7', 'E', 'A'], ['F#', 'B7', 'E', 'E'], ['F', 'C7'], ['F'], ['Cm', 'D7', 'Cm', 'D7', 'Gm'], ['G7', 'C7'], ['F', 'C7'], ['F'], ['Cm', 'D7', 'Cm', 'D7', 'Gm', 'Fdim'], ['C7', 'F'], ['Cm', 'D7', 'Cm', 'D7', 'Gm', 'Fdim'], ['C7', 'F']]",
315,Ill Be Home For Christmas,Elvis Presley,F,"[['D', 'D'], ['G', 'A', 'D7', 'D7'], ['G', 'Bm7', 'E7', 'Am7', 'Am7'], ['Am7', 'D7', 'G', 'G7', 'Em'], ['A7', 'D7', 'D7'], ['G', 'A7', 'D7', 'D7'], ['G', 'Bm7', 'E7', 'Am7', 'Am7'], ['C', 'Cm', 'G', 'G7', 'E7'], ['A7', 'Am7', 'D7', 'G'], ['C', 'G']]",3
316,Santa Bring My Baby Back To Me,Elvis Presley,,"[['C', 'F', 'C'], ['F', 'C'], ['G7', 'F', 'G7', 'C'], ['C', 'F', 'C'], ['F', 'C'], ['G7', 'F', 'G7', 'C', 'C7'], ['F', 'C'], ['D7', 'G7'], ['G7'], ['C', 'F', 'C'], ['F', 'C'], ['G7', 'F', 'G7', 'C', 'F7', 'G7'], ['G7', 'F', 'G7', 'C', 'F7', 'C']]",
317,All Shook Up,Elvis Presley,,"[['Bb'], ['Bb'], ['Bb'], ['Bb'], ['Bb'], ['Bb', 'Eb7', 'F7', 'Bb', 'Eb7', 'Bb'], ['Bb'], ['Bb'], ['Bb'], ['Bb'], ['Bb', 'Eb7', 'F7', 'Bb', 'Eb7', 'Bb'], ['Eb7'], ['Eb7', 'Bb'], ['Bb', 'Eb7'], ['F7'], ['Bb'], ['Bb'], ['Bb'], ['Bb'], ['Bb', 'Eb7', 'F7', 'Bb', 'Eb7', 'Bb'], ['Eb7'], ['Bb'], ['Eb7'], ['F7'], ['Bb'], ['Bb'], ['Bb'], ['Bb'], ['Bb', 'Eb7', 'F7', 'Bb', 'Eb7', 'Bb'], ['Bb', 'Eb7', 'F7', 'Bb', 'Eb7', 'Bb'], ['Bb', 'Eb7', 'F7', 'Bb', 'Eb7', 'Bb']]",
318,Baby Lets Play House,Elvis Presley,E,"[['E'], ['E'], ['A7'], ['E'], ['B7', 'C7', 'B7', 'E'], ['E'], ['E'], ['E'], ['A7'], ['A7'], ['B7', 'C7', 'B7', 'E'], ['E'], ['E'], ['E'], ['A7'], ['A7'], ['B7', 'C7', 'B7', 'E'], ['E', 'A', 'E', 'B7', 'A7', 'E', 'E'], ['E'], ['E'], ['A7'], ['A7'], ['B7', 'C7', 'B7', 'E'], ['E', 'E'], ['A7', 'B7', 'C7', 'B7', 'E', 'E'], ['E'], ['E'], ['A7'], ['A7'], ['B7', 'C7', 'B7', 'E'], ['E'], ['E'], ['A7'], ['E'], ['B7', 'C7', 'B7', 'E', 'E']]",
319,Mystery Train,Elvis Presley,,"[['E', 'E', 'A', 'E'], ['E', 'A', 'E'], ['B', 'A', 'E'], ['E', 'A', 'E'], ['E', 'A', 'E'], ['B', 'A', 'E'], ['E', 'A', 'E'], ['E', 'A', 'E'], ['B', 'A'], ['E'], ['E', 'A', 'E'], ['E', 'A', 'E'], ['B', 'A', 'E']]",
320,One Night,Elvis Presley,,"[['E', 'A', 'F#'], ['E', 'A', 'A11', 'E', 'B7'], ['B7'], ['E'], ['B7'], ['B7'], ['E', 'E7'], ['B7'], ['B7'], ['E', 'A', 'A11', 'E', 'B7', 'E7'], ['A11']]",
321,Brother Can You Spare A Dime,Bing Crosby,,"[['Am', 'E7', 'A7'], ['D', 'G7', 'C', 'E7'], ['Dm', 'F', 'E7', 'Am', 'F7'], ['Dm6', 'E7', 'Am'], ['Am', 'E7', 'A7'], ['D', 'G7', 'C', 'E7'], ['Dm', 'F', 'E7', 'Am', 'F7'], ['Dm6', 'E7', 'Am'], ['A7'], ['Gm6', 'A7'], ['D7'], ['Am', 'F7', 'E7'], ['Am', 'E7', 'A7'], ['D', 'G7', 'C', 'E7'], ['Dm', 'F', 'E7', 'Am', 'F7'], ['Dm6', 'E7', 'E7+5', 'Am']]",
322,Whispering Hope,Jim Reeves,,"[['G', 'C', 'G', 'Am', 'D', 'G'], ['G', 'C', 'G', 'D', 'G'], ['G', 'G', 'Am', 'D'], ['G', 'C', 'G', 'G', 'D', 'G'], ['D', 'G', 'D', 'G'], ['C', 'G', 'D', 'G'], ['G', 'C', 'G', 'Am', 'D', 'G'], ['G', 'C', 'G', 'D', 'G'], ['G', 'G', 'Am', 'D'], ['G', 'C', 'G', 'G', 'D', 'G'], ['D', 'G', 'D', 'G'], ['C', 'G', 'D', 'G']]",
323,Folsom Prison Blues,Johnny Cash,,"[['E'], ['E7'], ['A'], ['E'], ['B7'], ['E'], ['E'], ['E7'], ['A'], ['E'], ['B7'], ['E'], ['E'], ['E7'], ['A'], ['E'], ['B7'], ['E'], ['E'], ['E7'], ['A'], ['E'], ['B7'], ['E']]",1
324,Donna,Ritchie Valens,,"[['C', 'Am', 'Dm', 'G'], ['C', 'Am', 'Dm', 'G', 'C', 'Am', 'Dm', 'G', 'C'], ['Am', 'Dm', 'G', 'C'], ['Am', 'Dm', 'G'], ['C', 'Am', 'Dm', 'G', 'C'], ['Am', 'Dm', 'G', 'C'], ['Am', 'Dm', 'G', 'C'], ['Am', 'Dm', 'G', 'C'], ['C', 'Am', 'Dm', 'G', 'C', 'Am'], ['Dm', 'G'], ['C', 'Am'], ['Dm', 'G'], ['Am', 'Dm', 'G', 'C'], ['Am', 'Dm', 'G'], ['C', 'Am', 'Dm', 'G', 'C'], ['Am', 'Dm', 'G', 'C'], ['C', 'Am', 'Dm', 'G', 'C', 'Am', 'Dm', 'G', 'C']]",
325,Good Golly Miss Molly,Little Richard,G,"[['G', 'C', 'D'], ['G', 'G7', 'C', 'G', 'D', 'C', 'G', 'G'], ['G'], ['G'], ['C'], ['G'], ['D'], ['C', 'G'], ['G', 'G'], ['G', 'G'], ['C'], ['G'], ['D'], ['C', 'G'], ['G', 'G'], ['G', 'G'], ['C'], ['G'], ['D'], ['C', 'G'], ['G', 'C', 'G', 'D', 'C', 'G', 'G'], ['G'], ['G'], ['C'], ['G'], ['D'], ['C', 'G'], ['G', 'G'], ['G', 'G'], ['C'], ['G'], ['D'], ['C', 'G', 'Ab7', 'G7']]",
326,Mr Sandman,The Chordettes,,"[['A', 'F#m7', 'Bm7', 'E7', 'A', 'G#7'], ['C#7', 'F#7#5'], ['B7', 'E6'], ['A', 'F', 'E7'], ['Amaj7', 'G#7'], ['C#7', 'F#7#5'], ['Bm7', 'Dm6'], ['A', 'B7', 'E7', 'A'], ['Dmaj7', 'D6', 'Em', 'A7', 'D', 'Em', 'A7', 'Dmaj7', 'C#7'], ['F#7', 'B7#5'], ['E7', 'A6'], ['D', 'Bb', 'A7'], ['Dmaj7', 'C#7'], ['F#7', 'B7#5'], ['Em7', 'Gm6'], ['D', 'E7', 'A7', 'D'], ['Bm', 'E7', 'Bm', 'E7', 'A', 'E7', 'A', 'G#7'], ['C#7', 'F#7#5'], ['B7', 'E6'], ['A', 'F', 'E7'], ['Amaj7', 'G#7'], ['C#7', 'F#7#5'], ['Bm7', 'Dm6'], ['A', 'B7', 'A', 'B7'], ['A', 'B7', 'E7', 'A']]",
327,Black Coffee,Ella Fitzgerald,,"[['C', 'Gm', 'C', 'Gm', 'C', 'Gm'], ['C', 'Gm'], ['C', 'Gm'], ['C', 'Gm'], ['Cm', 'F'], ['Cm', 'F', 'C', 'Gm', 'C', 'Gm'], ['Dm', 'C'], ['F', 'G', 'C', 'Gm', 'C', 'Gm'], ['C', 'Gm'], ['C', 'Gm'], ['C', 'Gm'], ['C', 'Gm'], ['Cm', 'F'], ['Cm', 'F', 'C', 'Gm', 'C', 'Gm'], ['Dm', 'C'], ['F', 'G', 'C', 'Gm', 'C', 'Gm'], ['F', 'Cm'], ['Fm', 'C'], ['Em', 'Gm'], ['F#'], ['F'], ['C', 'Gm'], ['C', 'Gm'], ['C', 'Gm'], ['C', 'Gm'], ['Cm', 'F'], ['Cm', 'F', 'C', 'Gm', 'C'], ['Gm', 'Dm', 'C'], ['F', 'G', 'C', 'Gm', 'C', 'Gm'], ['Dm'], ['Cm'], ['F'], ['G']]",
328,Les Amoureux Des Bancs Publics,Georges Brassens,,"[['Am'], ['E7'], ['Am'], ['Gm7'], ['D7'], ['G7', 'C'], ['Dm', 'Am'], ['G7', 'Am'], ['Bb', 'F'], ['C7', 'F'], ['Dm', 'Am'], ['G7', 'Am'], ['Bb', 'F'], ['C7', 'F'], ['Am'], ['E7'], ['Am'], ['Gm7'], ['D7'], ['G7', 'C'], ['Dm', 'Am'], ['G7', 'Am'], ['Bb', 'F'], ['C7', 'F'], ['Dm', 'Am'], ['G7', 'Am'], ['Bb', 'F'], ['C7', 'F'], ['Am'], ['E7'], ['Am'], ['Gm7'], ['D7'], ['G7', 'C'], ['Dm', 'Am'], ['G7', 'Am'], ['Bb', 'F'], ['C7', 'F'], ['Dm', 'Am'], ['G7', 'Am'], ['Bb', 'F'], ['C7', 'F'], ['Am'], ['E7'], ['Am'], ['Gm7'], ['D7'], ['G7', 'C'], ['Dm', 'Am'], ['G7', 'Am'], ['Bb', 'F'], ['C7', 'F'], ['Dm', 'Am'], ['G7', 'Am'], ['Bb', 'F'], ['C7', 'F'], ['Dm', 'Am'], ['G7', 'Am'], ['Bb', 'F'], ['C7', 'F'], ['Dm', 'Am'], ['G7', 'Am'], ['Bb', 'F'], ['C7', 'F']]",2
329,Its Up To You,Ricky Nelson,,"[['D', 'F#', 'G', 'A', 'G', 'F#m', 'Em', 'D', 'Bm', 'G', 'A', 'D'], ['D', 'Bm', 'G', 'A', 'D'], ['D', 'Bm', 'G', 'Gm'], ['D', 'A', 'D', 'G', 'D', 'A'], ['D', 'Bm', 'G', 'A', 'D'], ['D', 'Bm', 'G', 'A', 'D'], ['D', 'Bm', 'G', 'Gm'], ['D', 'A', 'D', 'G', 'D'], ['A', 'D'], ['A', 'D'], ['A', 'D', 'E7', 'A', 'G', 'F#m', 'Em'], ['D', 'Bm', 'G', 'A', 'D'], ['D', 'Bm', 'G', 'A', 'D'], ['D', 'Bm', 'G', 'Gm'], ['D', 'A', 'D', 'G', 'D', 'A'], ['D', 'Bm', 'G', 'A', 'D', 'D', 'Bm', 'G', 'A', 'D', 'D', 'Bm', 'G', 'Gm'], ['D', 'A', 'D', 'G', 'D', 'A'], ['D', 'Bm', 'D', 'Bm', 'D', 'Bm'], ['D', 'Bm', 'D', 'Bm'], ['D', 'Bm', 'D', 'BM', 'D']]",
330,After Youve Gone,Django Reinhardt,,"[['C', 'Cm', 'G', 'E', 'E7', 'Am', 'D7', 'G', 'G7', 'C', 'Cm', 'G', 'E', 'E7', 'Am', 'AmMaj7', 'Am7', 'D7', 'G', 'B7/F#', 'E7', 'C7', 'G', 'D7', 'G', 'G7', 'C', 'Cm'], ['G', 'E', 'E7'], ['Am', 'D7'], ['G', 'G7'], ['C', 'Cm'], ['G', 'E', 'E7'], ['Am', 'AmMaj7', 'Am7', 'D7'], ['G', 'B7/F#', 'E7', 'C7'], ['G', 'D7'], ['G', 'G7']]",
331,Minor Swing,Django Reinhardt,,[],
332,Let It Snow,Dean Martin,Db,"[['DM7', 'Em7/A', 'DM7', 'Em7/A'], ['DM7', 'Fdim', 'Em7', 'A7'], ['Em7', 'Ebdim', 'Em7', 'Fdim'], ['F#m7', 'B7', 'Em7', 'A7', 'DM7', 'Em7/A'], ['DM7', 'Em7/A', 'DM7', 'Em7/A'], ['DM7', 'Fdim', 'Em7', 'A7'], ['Em7', 'Ebdim', 'Em7', 'Fdim'], ['F#m7', 'B7', 'Em7', 'A7', 'DM7', 'Em7/A', 'DM7', 'E7'], ['AM7', 'Bm7/E', 'AM7', 'F#7#9'], ['Bm7', 'E7', 'AM7', 'Bm7/E'], ['AM7', 'Bm7/E', 'C#m7', 'F#7'], ['B7', 'E7', 'Em7', 'A7'], ['DM7', 'Em7/A', 'DM7', 'Em7/A'], ['DM7', 'Fdim', 'Em7', 'A7'], ['Em7', 'Ebdim', 'Em7', 'Fdim'], ['F#m7', 'B7', 'Em7', 'A7', 'DM7']]",
