,0,1
314,Glory Of Love,0- 5- 10- 7- 0- 7- 0- 5- 0- 7- 0- 5- 10- 3- 8- 0- 7- 0- 5- 0- 7- 0- 5- 10- 3- 8- 10- 8- 10- 0- 5- 0- 7-7 0- 5- 2-m7 7- 9-m7 2-m7 0- 4- 9-m 2-m 7- 0- 5- 10- 0- 7- 0- 5- 0- 7- 0- 5- 10- 3- 8- 10- 8- 10- 0- 5- 0- 7-7 0- 5- 2-m7 7- 9-m7 2-m7 0- 4- 9-m 2-m 7- 0- 5-m 8- 2-m 10- 3- 5-m 8- 0-m 5-m 10- 3- 10- 5- 10- 3- 0-m 8- 1- 6- 1- 8- 1- 6- 3-m 8- 10-m 3-m 6- 1- 5- 10-m 3-m 8- 1- 6- 1- 8- 1- 6- 3-m 8- 10-m 3-m 6- 1- 5- 10-m 3-m 8- 10-m 6- 8- 10-m 6- 8- 10-m 6- 8- 10-m 6- 8- 10-m
315,Rock The Casbah,4-m 5- 2-m 9-m 7-6 4-m 5- 4-m 9-m 9-m 4-m 7- 2-m 9-m 4-m 7- 2-m 9-m 4-m 5- 5- 2-m 9-m 7-6 4-m 5- 4-m 9-m 2-m 9-m 7-6 4-m 5- 4-m 9-m 9-m 4-m 7- 2-m 9-m 4-m 7- 2-m 9-m 4-m 7- 2-m 9-m 4-m 5- 5- 2-m 9-m 7-6 4-m 5- 4-m 9-m 2-m 9-m 7-6 4-m 5- 4-m 9-m 9-m 4-m 7- 2-m 9-m 4-m 7- 2-m 9-m 4-m 7- 2-m 9-m 4-m 5- 5- 2-m 9-m 7-6 4-m 5- 4-m 9-m 2-m 9-m 7-6 4-m 5- 4-m 9-m 9-m 4-m 7- 2-m 9-m 4-m 7- 2-m 9-m 4-m 7- 2-m 9-m 4-m 5- 5- 9-m 4-m 7- 2-m 9-m 4-m 7- 2-m 9-m 4-m 7- 2-m 9-m 4-m 5- 5- 2-m 9-m 7-6 4-m 5- 4-m 9-m 2-m 9-m 7-6 4-m 5- 4-m 9-m 2-m 9-m 7-6 4-m 5- 4-m 9-m 2-m 9-m 7-6 4-m 5- 4-m 9-m 2-m 9-m 7-6
316,Wicked Game,11-m 9- 4- 11-m 9- 4- 11-m 9- 4- 11-m 9- 4- 11-m 9- 4- 11-m 9- 4- 11-m 11-m 9- 4- 11-m 9- 4- 11-m 9- 4- 11-m 9- 4- 11-m 9- 4- 11-m 9- 4- 11-m 9- 4- 11-m 11-m 9- 4- 11-m 9- 4- 11-m 9- 4- 11-m 9- 4- 11-m 9- 4- 11-m 9- 4- 11-m 9- 4- 11-m 11-m 9- 4- 11-m 9- 4- 11-m 9- 4-
317,Livin On A Prayer,4-m 4-m 0- 2- 4-m 4-m 0- 2- 4-m 4-m 4-m 9-m 2- 4-m 4-m 9-m 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 2- 4-m 0- 2- 7- 0- 2- 4-m 0- 2- 7- 0- 2- 4-m 4-m 9-m 2- 4-m 4-m 9-m 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 2- 4-m 0- 2- 7- 0- 2- 4-m 0- 2- 7- 0- 2- 0- 4-m 0- 2- 2- 7- 0- 2- 2- 4-m 0- 2- 2- 7- 0- 4-m 4-m 0- 7- 2- 4-m 0- 2- 7-m 3- 5- 10- 3- 5- 7-m 3- 5- 10- 3- 5- 7-m 3- 5- 10- 3- 5- 7-m 3- 5- 10- 3- 5- 7-m 3- 5- 10- 3- 5- 7-m 3- 5- 10- 3- 5-
318,This Must Be The Place Naive Melody,11-m7 11-m/4 7- 9-m7 11-m7 9-m7 7- 9-m7 11-m7 9-m7 7- 9-m7 11-m7 9-m7 7- 9-m7 11-m7 9-m7 7- 9-m7 11-m7 9-m7 7- 9-m7 11-m7 9-m7 7- 9-m7 11-m7 9-m7 7- 9-m7 11-m7 9-m7 7- 9-m7 11-m7 9-m7 7- 9-m7 11-m7 9-m7 7- 9-m7 11-m7 9-m7 7- 9-m7 11-m7 9-m7 7- 9-m7 11-m7 9-m7 7- 9-m7 11-m7 9-m7 7- 9-m7 11-m7 9-m7 7- 9-m7 11-m7 9-m7 7- 9-m7 11-m7 9-m7 7- 9-m7 11-m7 9-m7 7- 9-m7 11-m7 9-m7 7- 9-m7 11-m7 9-m7 7- 9-m7 11-m7 9-m7 7- 9-m7 11-m7 9-m7 7- 9-m7 11-m7 9-m7 7- 9-m7 11-m7 9-m7 7- 9-m7 11-m7 9-m7 7- 9-m7 11-m7 9-m7 7- 9-m7 11-m7 9-m7 7- 9-m7 11-m7 9-m7 7- 9-m7 11-m7 9-m7 7- 9-m7 11-m7 9-m7 7- 9-m7 11-m7 9-m7 7- 9-m7 11-m7 9-m7 7- 9-m7 11-m7 9-m7 7- 9-m7 11-m7 9-m7 7- 9-m7 11-m7 9-m7 7- 9-m7 11-m7 9-m7 7- 9-m7 11-m7 9-m7 7- 9-m7 11-m7 9-m7 7- 9-m7 11-m7 9-m7
319,Den Himmelblå,2- 7- 9- 2- 7- 9- 2- 7- 6- 11-m 4- 4-7 9- 2- 7- 9- 2- 7- 9- 2- 7- 6- 11-m 4- 4-7 9- 9- 2- 9- 2- 7- 11-m 4- 9- 9- 2- 9- 2- 7- 11-m 4- 9- 2- 7- 9- 2- 7- 9- 2- 7- 6- 11-m 4- 4-7 9- 9- 2- 9- 2- 7- 11-m 4- 9- 9- 2- 9- 2- 7- 11-m 4- 9-
320,Through The Years,2- 6-m 11-m 7- 9- 9-7 2- 6-m 11-m 2- 7- 6-m 4-m 9- 9-7 2- 6-m 7- 4-m 6-m 11-m 7- 9- 9-7 6-m 11-m 7- 4-m 6-m 11-m 7- 4-m 7- 9- 2- 2- 6-m 11-m 7- 6-m 9- 9-7 2- 6-m 2- 7- 6-m 4-m 9- 9-7 2- 6-m 7- 4-m 6-m 11-m 7- 9- 9-7 6-m 11-m 7- 4-m 6-m 11-m 7- 4-m 7- 9- 2- 9-7 2- 6-m 7- 4-m 6-m 11-m 7- 9- 9-7 6-m 11-m 7- 4-m 6-m 11-m 7- 4-m 7- 9- 2-
321,A Kind Of Magic,9- 9- 11-7 2-maj7 9- 9- 11-7 2-maj7 9- 9- 11-7 2-maj7 9- 6-m7 2- 6-m7 4-7 2- 9- 2- 9- 4- 7- 2- 4- 9- 11-7 2-maj7 9- 9- 11-7 2-maj7 9- 2- 9- 2- 9- 2- 9- 2- 9- 4- 7- 2- 4-11 4- 2- 9- 2- 9- 4- 7- 2- 4-11 4-7 2- 9- 2- 9- 2- 9- 2- 9- 2-
322,When The Children Cry,7- 2- 4-m 11-m 0- 7- 4-m 2- 7- 2- 4-m 11-m 0- 7- 4-m 2- 0- 11-m 4-m 11-m 0- 7- 4-m 2- 4-m 11-m 0- 7- 4-m 11-m 0- 2- 7- 2- 4-m 11-m 0- 7- 4-m 2- 7- 2- 4-m 11-m 0- 7- 4-m 2- 0- 11-m 4-m 11-m 0- 7- 4-m 2- 4-m 11-m 0- 7- 4-m 11-m 0- 2- 7- 2- 4-m 11-m 0- 7- 4-m 2- 7- 2- 4-m 11-m 0- 7- 4-m 2- 0- 11-m 4-m 11-m 0- 7- 4-m 2- 0- 11-m 4-m 11-m 0- 7- 4-m 2- 4-m 11-m 0- 7- 4-m 11-m 0- 2- 4-m 11-m 0- 7- 4-m 11-m 0- 2-
323,Cum On Feel The Noize,7- 2- 4-m 7- 2- 4-m 9-m 7- 2- 9-m 7- 2- 7- 11-m 4-m 9-m 7- 2- 9-m 7- 2- 7- 11-m 4-m 9-m 7- 2- 9-m 7- 2- 4-m 2- 7- 2- 4-m 7- 2- 4-m 9-m 7- 2- 9-m 7- 2- 7- 11-m 4-m 9-m 7- 2- 9-m 7- 2- 7- 11-m 4-m 9-m 7- 2- 9-m 7- 2- 4-m 2- 7- 2- 4-m 7- 2- 4-m 9-m 7- 2- 9-m 7- 2- 7- 2- 4-m 7- 2- 4-m
324,Keep On Loving You,5- 7- 9-m 7- 5- 7- 9-m 7- 5- 7- 9-m 7- 5- 7- 9-m 7- 5- 7- 5- 7- 9-m 7- 5- 7- 9-m 7- 5- 7- 9-m 7- 5- 7- 9-m 7- 5- 7- 9-m 7- 5- 7- 9-m 7- 9-m 7- 0- 5- 7- 0- 5- 7- 9-m 7- 5- 7- 9-m 7- 9-m 7- 0- 5- 7- 0- 5- 7- 9-m 7-
325,You Spin Me Round Like A Record,6-m 11- 1- 4- 6-m 6-m 11- 6-m 11- 6-m 11- 6-m 9- 11- 1- 6-m 11- 6-m 11- 6-m 9- 11- 1- 6-m 9- 4- 6-m 11- 1- 6-m 9- 4- 6-m 11- 1- 6-m 4- 2- 1-m 11-m 1- 6-m 11- 6-m 11- 6-m 9- 11- 1- 6-m 9- 4- 6-m 11- 1- 6-m 9- 4- 6-m 11- 1- 6-m 11- 6-m 11- 6-m 9- 11- 1- 6-m 9- 4- 6-m 11- 1- 6-m 9- 4- 6-m 11- 1- 6-m 9- 4- 6-m 11- 1- 6-m 9- 4- 6-m 11- 1- 6-m 9- 4- 6-m 11- 1- 6-m 9- 4- 6-m 11- 1- 6-m 9- 4- 6-m 11- 1-
326,Touch Of Grey,9- 4- 9- 4- 7- 2- 7- 2- 9- 4- 9- 2- 7- 2- 4- 9- 2- 9- 4- 9- 2- 7- 2- 4- 9- 2- 4- 9- 2- 4- 9- 2- 4- 9- 7- 2- 4- 2- 4- 9- 4- 9- 2- 7- 2- 4- 9- 2- 9- 4- 9- 2- 7- 2- 4- 9- 2- 4- 9- 2- 4- 9- 2- 4- 9- 7- 2- 4- 2- 4- 11-m 11-7 4- 11-m 11-7 4- 6-m 1- 11-7 4- 11-7 9-7 2- 4- 11-m 11-7 4- 11-m 11-7 4- 6-m 1- 11-7 4- 11-7 9-7 2- 4- 9- 4- 9- 2- 7- 2- 4- 9- 2- 9- 4- 9- 2- 7- 2- 4- 9- 2- 4- 9- 2- 4- 9- 2- 4- 9- 7- 2- 4- 2- 4- 9- 4- 9- 2- 7- 2- 4- 9- 2- 9- 4- 9- 2- 7- 2- 4- 9- 2- 4- 9- 2- 4- 9- 2- 4- 9- 7- 2- 4- 2- 4- 4- 9- 2- 4- 9- 2- 4- 9- 7- 2- 4- 2- 4- 4- 9- 2- 4- 9- 2- 4- 9- 7- 2- 4- 2- 4-
327,This Night Has Opened My Eyes,11-m7 6-7sus4 11-m7 6-7sus4 7-M7 2-M7 7-M7 9- 11-m7 6-7sus4 11-m7 6-7sus4 7-M7 2-maj7 7-M7 9- 4-m7 11-m9 9-add9 11-m7 6-sus4 11-m 6-sus4 7-M7 2-maj7 7-M7 9- 11-m7 6-sus4 11-m7 6-sus4 7-M7 2-maj7 7-M7 9- 4-m7 11-m9 9-add9 7-M7 2-M7 9- 7-M7 4-m7 11-m9 9-9 7-M7 2-M7 9- 7-M7 4-m7 9- 4-m7 2-M7 9- 11-m7 6-7sus4 11-m7 6-7sus4 7-M7 2-M7 7-M7 9- 11-m7 6-7sus4 11-m7 6-7sus4 7-M7 2-M7 7-M7 9- 4-m7 11-m9 9-add9 7-M7 2-M7 9- 7-M7 4-m7 11-m9 9-9 7-M7 2-M7 9- 7-M7 4-m 9- 4-m 2-M7 9-
328,Right Here Waiting,0- 7- 9-m 5- 7- 0- 0- 7- 9-m 5- 7- 9-m 0- 5- 2-m7 7- 0- 5- 2-m7 7-/11 9-m 2-m7 9-m7 2-m7 7- 0- 7- 9-m 5- 7- 0- 7- 9-m 5- 7- 9-m 0- 5- 2-m7 7- 0- 5- 2-m7 7-/11 9-m 2-m7 9-m 2-m7 7- 0- 7- 9-m 5- 7- 0- 7- 9-m 5- 7- 2-m7 2-m7 0-/4 5- 2-m7 0-/4 5- 5-/7 5-/9 7-/11 0- 7- 9-m 5- 7- 0- 0- 7- 9-m 5- 7- 9-m 2-m7 9-m 2-m7 7- 0- 7- 9-m 5- 7- 0- 7- 9-m 5- 7- 0- 7- 9-m 5- 7- 0-
329,Here Comes The Rain Again,9-m 5- 7- 9-m 9-m 5- 7- 9-m 5- 0- 5- 0- 5- 0- 2- 7- 9-m 5- 7- 9-m 9-m 5- 7- 9-m 5- 0- 5- 0- 5- 0- 2- 7- 4-m 5- 9-m 4-m 5- 7- 5- 0- 2- 7- 9-m 5- 7- 9-m 9-m 5- 7- 9-m 9-m 5- 7- 9-m 9-m 5- 7- 9-m 9-m 5- 7- 9-m 9-m 5- 7- 9-m 9-m 5- 7-
330,Personal Jesus,6-m 11-m 9- 4- 6-m 11-m 9- 4- 6-m 6-m 9- 4- 11-m 1- 2- 6-m 6-m 9- 4- 11-m 1- 2- 6-m 8- 7- 6-m 8- 7- 6-m 6-m 11-m 9- 4- 6-m 11-m 9- 8- 2- 6-m 6-m 9- 4- 11-m 1- 2- 6-m 11-m 1- 2- 6-m 8- 7- 6-m 11-m 9- 8- 7- 6-m 8- 7- 6-m
331,Stray Cat Strut,0-m 10- 8- 7-7 0-m 0-m 10- 8- 7-7 0-m 10- 8- 7-7 0-m 10- 8- 7-7 0-m 10- 8- 7-7 0-m 10- 8- 7-7 0-m 10- 8- 7-7 0-m 10- 8- 7-7 0-m 10- 8- 7-7 0-m 10- 8- 7-7 0-m 10- 8- 7-7 0-m 10- 8- 7-7 0-m 5-m 3- 1- 0-7 5-m 3- 1- 0-7 5-m 3- 1- 0-7 5-m 0-m 10- 8- 7-7 0-m 10- 8- 7-7 0-m 10- 8- 7-7 0-m 10- 8- 7-7 0-m 10- 8- 7-7 0-m 5-m 5-m7 0-m 0-m 5-m 5-m 2-7 7-7 0-m 10- 8- 7-7 0-m 10- 8- 7-7 0-m 10- 8- 7-7 0-m 0-m 10- 8- 7-7 0-m 10- 8- 7-7 0-m 10- 8- 7-7 0-m 10- 8- 7-7 0-m 10- 8- 7-7 0-m 10- 8- 7-7 0-m 10- 8- 7-7 0-m 10- 8- 7-7 0-m 10- 8- 7-7 0-m 5-m 5-m7 0-m 0-m 5-m 5-m 2-7 7-7 0-m 10- 8- 7-7 0-m 10- 8- 7-7 0-m 10- 8- 7-7 0-m
332,One Moment In Time,9- 4- 9- 2- 4- 9- 4- 9- 2- 4- 9- 4- 6-m 11-m 4- 2- 4- 9- 4- 6-m 11-m 4- 9- 4- 6-m 11-m 4- 2- 4- 9- 4- 6-m 11-m 4- 9- 9- 4- 9- 2- 4- 9- 4- 6-m 11-m 4- 2- 4- 9- 4- 6-m 11-m 4- 9- 4- 6-m 11-m 4- 2- 4- 9- 4- 6-m 11-m 4- 9- 5- 9- 5- 4- 5- 10- 5- 7-m 0-m 5- 0-m 5- 10- 5- 7-m 0-m 5- 10- 5- 7-m 0-m 5- 0-m 5- 10- 5- 7-m 0-m 5- 10- 5- 7-m 0-m 5- 10-
333,Like A Virgin,2- 4-m 2- 4-m 11-m 4-m 11-m 9- 2- 4-m 2- 2- 4-m 2- 4-m 11-m 4-m 11-m 9- 2- 4-m 2- 11-m 4- 11-m 4- 11-m 4- 11-m 4- 2- 4-m 11-m 4-m 11-m 9- 2- 4-m 2-
334,Lord I Hope This Day Is Good,0- 0- 7-7 5- 7-7 0- 0- 7-7 5- 7-7 0- 9-m 4-m 5- 0- 9-m 4-m 5- 0- 9-m 4-m 5- 0- 7-7 5- 7-7 0- 7-7 5- 7-7 0- 9-m 4-m 5- 0- 9-m 4-m 5- 0- 9-m 4-m 5- 0- 7-7 5- 7-7 0- 7-7 5- 7-7 0-
335,Love Shack,3- 0- 10- 0- 10- 0- 10- 0- 10- 0- 10- 0- 10- 0- 10- 0- 10- 0- 10- 0- 10- 0- 3- 5- 8- 0- 10- 0- 10- 0- 10- 0- 10- 0- 10- 0- 10- 0- 10- 0- 10- 0- 10- 0- 0- 10- 0- 10- 0- 10- 0- 10- 0- 3- 5- 8- 0- 10- 0- 10- 0- 10- 0- 10- 0- 10- 0- 10- 0- 10- 0- 3- 0- 10- 0- 10- 0- 10- 0- 10- 0- 10- 0- 10- 0- 10- 0- 10- 0- 10- 0- 10- 0- 3- 5- 8- 0- 10- 0- 0- 10- 0- 10- 0- 10- 0- 10- 0- 10- 0- 10- 0- 10- 0- 10- 0-m 10- 0-m 10- 0-m 10- 0-m 10- 0- 0- 10- 0- 10- 0- 10- 0- 10- 0-
336,Up Where We Belong,2- 2- 7- 7-m 2- 7- 7-m 2- 2-/6 7- 7-m 2- 7- 7-m 2- 2-/6 7- 7- 7-/6 4-m 9-7 2- 2-/6 7- 7-/11 0- 9-7 7- 9-7 2- 2-/6 7- 7- 7-/6 4-m 2-/6 0- 7- 9-7 2- 2-/6 7- 7- 7-/6 4-m 2-/6 6- 11-m 9-/1 2- 7- 7-m 2- 7- 7-m 2- 2-/6 7- 7-m 2- 7- 7-m 2- 2-/6 7- 7- 7-/6 4-m 9-7 2- 2-/6 7- 7-/11 0- 9-7 7- 9-7 2- 2-/6 7- 7- 7-/6 4-m 2-/6 0- 7- 9-7 2- 2-/6 7- 7- 7-/6 4-m 2-/6 4-/8 9- 5- 0- 3- 10- 1- 8- 10- 8- 10- 3- 3-/7 8- 8- 8-/7 5-m 3-/7 1- 8- 10- 3- 3-/7 8- 8- 8-/7 5-m 3-/7 7- 0-m 10-/2 3- 3-/7 8- 8- 8-/7 5-m 3-/7 1- 8- 10- 3- 3-/7 8- 8- 8-/7 5-m 3-/7 7- 0-m 10-/2
337,Take On Me,9-m 2- 7- 0- 0-/11 9-m 2- 7- 0- 0-/11 9-m 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 9-m 2- 7- 0- 0-/11 9-m 2- 7- 0- 0-/11 9-m 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 11-m 5- 11-m 5- 9-m 2- 9-m 2- 7- 0- 0-/11 9-m 2- 7- 0- 0-/11 9-m 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0-
338,We Belong,2- 2- 7- 2- 7- 4-m 2- 7- 4-m 9- 2- 2- 7- 7- 9- 2- 7- 9- 2- 7- 9- 9-7 2- 7- 9- 2- 7- 2- 7- 4-m 2- 7- 4-m 9- 2- 2- 7- 7- 9- 2- 7- 9- 2- 7- 9- 9-7 2- 7- 9- 2- 7- 2- 7- 4-m 2- 7- 4-m 9- 2- 2- 7- 7- 9- 2- 7- 9- 2- 7- 9- 9-7 2- 7- 9- 2- 7- 7- 9- 2- 7- 9- 2- 7- 9- 9-7 2- 7- 9-
339,Big In Japan,2-m 10- 0- 9- 2-m 10- 0- 9- 2-m 10- 0- 9- 2-m 10- 0- 9- 10- 7-m 9- 2-m 10- 0- 9-m 10- 7-m 9- 2-m 10- 0- 9-m 10- 7-m 9- 2-m 10- 0- 9-m 10- 7-m 9- 2-m 2-m 10- 0- 9-m 10- 7-m 9- 2-m 10- 0- 9- 2-m 10- 0- 9- 2-m 10- 0- 9- 10- 7-m 9- 2-m 10- 0- 9-m 10- 7-m 9- 2-m 10- 0- 9-m 10- 7-m 9- 2-m 10- 0- 9-m 10- 7-m 9- 2-m 10- 0- 9-m 10- 7-m 9- 2-m 10- 0- 9-m 10- 7-m 9- 2-m 2-m 10- 0- 9-m 10- 7-m 9- 2-m 10- 0- 9-m 10- 7-m 9- 2-m 10- 0- 9-m 10- 7-m 9- 2-m 10- 0- 9-m 10- 7-m 9- 2-m 10- 0- 9-m 10- 7-m 9- 2-m
340,Who Can It Be Now,4-m 2- 4-m 2- 7- 5- 4-m 2- 7- 5- 4-m 2- 7- 5- 4-m 2- 7- 5- 4-m 2- 4-m 2- 4-m 2- 7- 5- 4-m 2- 7- 5- 4-m 2- 7- 5- 4-m 2- 7- 5- 4-m 2- 4-m 2- 4-m 2- 9-m 2- 9-m 2- 9-m 2- 9-m 2- 7- 5-/7 4-m 2- 4-m 2- 2- 0- 2- 0- 2- 0- 2- 0-
341,Mistletoe And Wine,
342,Tennessee Waltz,0- 7-7 0- 0- 0-7 5- 0- 7-7 0- 0-7 5- 0- 7-7 0- 0- 4-7 5- 0- 7-7 0- 0-7 5- 0- 7-7 0- 0- 7-7 0- 0- 4-7 5- 0- 7-7 0- 0-7 5- 0- 7-7 0- 7-7 0-
343,John Deere Tractor,0- 9-m7 7- 0-add2/11 0- 9-m7 7- 0- 0-add2/11 0- 9-m7 0- 0-add2/11 5- 2-m 5- 0- 10- 5- 0- 0- 9-m7 0- 0-add2/11 5- 2-m 5- 0- 10- 5- 0- 10- 5- 9- 2- 7- 0- 7- 0- 7- 2- 7- 5- 0- 9-m7 7- 0-add2/11 0- 9-m7 7- 0- 0-add2/11 0- 9-m7 0- 0-add2/11 5- 2-m 5- 0- 10- 5- 0- 10- 5- 0- 10- 5- 0- 10- 5- 0- 10- 5- 9- 2- 7- 0- 7- 0- 7- 2- 7- 5-
344,Reckless,2- 9- 0-add9 7- 4-m 11-m 2- 9-/1 0-add9 2- 2- 9-/1 0-add9 7- 2- 2- 9-/1 0-add9 2- 2- 9-/1 0-add9 7- 2- 4-m 11-m 0- 7- 4-m 11-m 0- 7- 2- 9- 11-m 7- 2- 9- 11-m 7- 2- 2- 9-/1 0-add9 2- 2- 9-/1 0-add9 7- 7- 2- 4-m 11-m 0- 7- 4-m 11-m 0- 7- 2- 9- 11-m 7- 2- 9- 11-m 7- 2-
345,I Am From Austria,7- 2- 4-m 11-m 0- 7- 9-m 2-4 7- 0- 2- 7- 0- 2- 7- 2- 4-m 0- 7- 9-m 2-4 0- 7- 0- 2-4 4-m 2- 7- 9-m 7- 0- 2-4 7- 0- 2-4 4-m 2- 7- 9-m 0-9 2-4 2-7 7- 0- 2- 7- 0- 2- 7- 2- 4-m 11-m 0- 7- 9-m 2-4 0- 7- 0- 2-4 4-m 2- 7- 9-m 7- 0- 2-4 7- 0- 2-4 4-m 2- 7- 9-m 0-9 2-4 2-7 7- 0- 2- 7- 0- 2-
346,Loving Her Was Easier,0-/7 5- 0-/7 5- 0-/7 5- 0-/7 5- 0-/7 0-/7 5- 0-/7 5- 0-/7 5- 0-/7 5- 0-/7 7- 0-/7 5- 0-/7 7- 5- 0-/7 5- 0-/7 5- 0-/7 7- 0-/7
347,Amanda,7- 0-/7 7-/11 2-sus4 2-(add9) 0-/2 7-/2 0-sus2 2-7sus4 2-/6 4-m/2 0-/11 9-m/7 7- 0-/7 7- 0-/7 7- 0-/7 7- 4-m 11-m 0- 7-/11 9-m 9-m/7 2-sus4 2- 7- 0-/7 7- 4-m 11-m 0- 7-/11 9-m 9-m/7 2- 0-/2 7-/2 2- 4-m 9-m7 2- 2-sus4 2- 2-(add9) 2- 4-m 9-m7 2- 2-sus4 2- 2-(add9) 2- 4-m 9-m7 2- 0-sus2 7- 0-/7 7- 4-m 11-m 0- 7-/11 9-m 9-m/7 2- 2-7sus4 7- 0-/7 7- 4-m 11-m 0- 7-/11 9-m 9-m/7 2- 0-/2 7-/2 2- 11-m 4-m 9-m7 2- 4-m 9-m7 2- 4-m 9-m7 2- 2-sus4 2- 2-(add9) 2- 4-m 9-m7 2- 2-sus4 2- 2-(add9) 2- 4-m 9-m7 2- 0-sus2 4- 11-m7 4- 11-m7 4- 11-m7 4- 11-m7 0- 2- 7- 2-/6 4-m 4-m/2 0- 0-/11 9-m 9-m/7 2- 0-/2 7-/2 2- 7- 0-/7 7- 4-m 11-m 9-m 9-m/7 2-
348,Paradise City,7- 0- 5- 0- 7- 7- 0- 5- 0- 7- 7- 0- 5- 0- 7- 7- 0- 5- 0- 7- 7- 10- 7- 10- 7- 10- 7- 0- 10- 7- 10- 7- 10- 7- 10- 7- 0- 7- 7- 10- 7- 10- 7- 10- 7- 0- 10- 7- 10- 7- 10- 7- 10- 7- 0- 7- 7- 0- 5- 0- 7- 7- 0- 5- 0- 7- 7- 10- 7- 10- 7- 10- 7- 0- 10- 7- 10- 7- 10- 7- 10- 7- 0- 7- 7- 0- 5- 0- 7- 7- 0- 5- 0- 7- 7- 10- 7- 10- 7- 10- 7- 10- 9- 0- 9- 0- 7- 10- 7- 0- 2- 0- 2- 0- 2- 0- 2- 0- 10- 7- 10- 7- 10- 7- 10- 7- 0- 7- 7- 0- 5- 0- 7- 7- 0- 5- 0- 7- 7- 0- 5- 0- 7- 7- 0- 5- 0- 7- 7- 0- 5- 7- 7- 0- 5- 0- 7- 7- 0- 5- 0- 7- 7- 0- 5- 0- 7- 7- 0- 5- 0- 7- 7- 0- 5- 0- 7- 7- 0- 5- 0- 7- 7- 0- 5- 0- 7- 7- 0- 5- 0- 7- 7- 0- 5- 0- 7- 7- 0- 5- 0- 7-
349,Smalltown Boy,9-m 7- 2-m 0- 9-m 7- 2-m 0- 9-m 7- 2-m 0- 9-m 7- 2-m 0- 9-m 7- 2-m 0- 9-m 7- 2-m 0- 9-m 7- 2-m 0- 9-m 7- 2-m 0- 9-m 7- 2-m 0- 9-m 7- 2-m 0- 9-m 7- 2-m 0- 9-m 7- 2-m 0- 0- 9-m 7- 2-m
350,Im No Stranger To The Rain,2- 7- 2- 9- 0- 7- 9- 2- 7- 2- 9- 0- 7- 9- 2- 7- 2- 7- 2- 11-m 6-m 7- 4-m 0- 9- 2- 7- 2- 9- 0- 7- 9- 11-m 4- 7- 9- 2- 7- 2- 7- 2- 11-m 6-m 7- 4-m 0- 9- 2- 7- 2- 9- 0- 7- 9- 11-m 4- 7- 9- 2-
351,Speed Of The Sound Of Loneliness,7- 7- 0- 0- 2- 2- 7- 7- 7- 0- 2- 7- 7- 7- 0- 2- 2-7 7- 7- 7- 0- 2- 7- 7- 7- 0- 2- 2-7 7- 7- 0- 2- 7- 7- 0- 2- 2-7 7- 7- 7- 0- 2- 7- 7- 7- 0- 2- 2-7 7- 7- 7- 0- 2- 7- 7- 0- 2- 2-7 7- 7- 7- 0- 2- 7- 7- 7- 0- 2- 2-7 7- 2- 2-7 7- 2- 2- 7-
352,Stad I Ljus,7- 0- 2- 7- 2- 7- 4-m 2- 0- 7- 4-m 2- 7- 4-m 0- 2- 7- 2- 7- 4-m 2- 0- 7- 4-m 2- 7- 4-m 0- 2-7 7- 0- 2- 4-m 0- 2- 11-7 4-m 0- 7- 2- 7- 4-m 2- 0- 9-m 0- 2-7 7- 2- 7- 4-m 2- 0- 7- 4-m 2- 7- 4-m 0- 2- 7- 0- 2- 4-m 0- 2- 11-7 4-m 0- 7- 2- 7- 7- 0- 2- 4-m 0- 2- 11-7 4-m 0- 7- 2- 7-
353,Just Like Heaven,7- 2- 9-m 0- 7- 2- 9-m 0- 7- 2- 9-m 0- 7- 2- 9-m 0- 7- 2- 9-m 0- 7- 2- 9-m 0- 7- 2- 9-m 0- 7- 2- 9-m 0- 4-m 5- 4-m 5- 4-m 5- 0- 0- 7- 2- 9-m 0- 7- 2- 9-m 0- 7- 2- 9-m 0- 7- 2- 9-m 0- 7- 2- 9-m 0- 4-m 5- 4-m 5- 4-m 5- 0-
354,Lullaby,1-m 9- 1-m 9- 1-m 9- 1-m 9- 1-m 9- 1-m 9- 1-m 9- 1-m 9- 1-m 9- 1-m 9- 1-m 9- 1-m 9- 6-m 9- 6-m 9- 1-m 1-m 9-
